#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A363E3
#Date Time: 2017-09-20 15:02:48.755
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V

Time (s),Channel 2 (V)
-0.00093560474989491378,-3.2888831848933662
-0.00093535474989491385,-3.3035680471960078
-0.00093510474989491382,-3.3109104783473287
-0.00093485474989491379,-3.3219241250743097
-0.00093460474989491386,-3.3219241250743097
-0.00093435474989491383,-3.3219241250743097
-0.0009341047498949138,-3.3292665562256305
-0.00093385474989491387,-3.3292665562256305
-0.00093360474989491384,-3.3292665562256305
-0.00093335474989491381,-3.3366089873769513
-0.00093310474989491388,-3.3329377718012911
-0.00093285474989491385,-3.3366089873769513
-0.00093260474989491382,-3.3366089873769513
-0.00093235474989491378,-3.3292665562256305
-0.00093210474989491386,-3.3366089873769513
-0.00093185474989491382,-3.3366089873769513
-0.00093160474989491379,-3.3329377718012911
-0.00093135474989491387,-3.3439514185282722
-0.00093110474989491383,-3.3439514185282722
-0.0009308547498949138,-3.3402802029526115
-0.00093060474989491387,-3.3402802029526115
-0.00093035474989491384,-3.3402802029526115
-0.00093010474989491381,-3.3439514185282722
-0.00092985474989491388,-3.3586362808309138
-0.00092960474989491385,-3.3476226341039323
-0.00092935474989491382,-3.3549650652552532
-0.00092910474989491378,-3.3549650652552532
-0.00092885474989491386,-3.351293849679593
-0.00092860474989491383,-3.3586362808309138
-0.00092835474989491379,-3.351293849679593
-0.00092810474989491387,-3.3549650652552532
-0.00092785474989491384,-3.3586362808309138
-0.0009276047498949138,-3.3549650652552532
-0.00092735474989491388,-3.3549650652552532
-0.00092710474989491384,-3.3549650652552532
-0.00092685474989491381,-3.351293849679593
-0.00092660474989491378,-3.3549650652552532
-0.00092635474989491385,-3.3549650652552532
-0.00092610474989491382,-3.3549650652552532
-0.00092585474989491379,-3.3549650652552532
-0.00092560474989491386,-3.3549650652552532
-0.00092535474989491383,-3.351293849679593
-0.0009251047498949138,-3.362307496406574
-0.00092485474989491387,-3.3549650652552532
-0.00092460474989491384,-3.3586362808309138
-0.0009243547498949138,-3.3549650652552532
-0.00092410474989491388,-3.3476226341039323
-0.00092385474989491385,-3.351293849679593
-0.00092360474989491381,-3.351293849679593
-0.00092335474989491378,-3.3439514185282722
-0.00092310474989491386,-3.3439514185282722
-0.00092285474989491382,-3.3402802029526115
-0.00092260474989491379,-3.3292665562256305
-0.00092235474989491386,-3.3219241250743097
-0.00092210474989491383,-3.3035680471960078
-0.0009218547498949138,-3.2815407537420453
-0.00092160474989491387,-3.2448285979854417
-0.00092135474989491384,-3.1603906397452528
-0.00092110474989491381,-3.0465829568997806
-0.00092085474989491388,-2.9180904117516668
-0.00092060474989491385,-2.7859266510278933
-0.00092035474989491382,-2.6537628903041193
-0.00092010474989491378,-2.5142566984290244
-0.00091985474989491386,-2.3747505065539296
-0.00091960474989491382,-2.2315730991031746
-0.00091935474989491379,-2.0883956916524191
-0.00091910474989491387,-1.9452182842016641
-0.00091885474989491383,-1.8020408767509088
-0.0009186047498949138,-1.6551922537244934
-0.00091835474989491388,-1.5120148462737382
-0.00091810474989491384,-1.3651662232473227
-0.00091785474989491381,-1.2330024625235487
-0.00091760474989491378,-1.1045099173754351
-0.00091735474989491385,-0.96133250992468
-0.00091710474989491382,-0.82549753362524558
-0.00091685474989491378,-0.69700498847713199
-0.00091660474989491386,-0.55749879660203727
-0.00091635474989491383,-0.42533503587826321
-0.00091610474989491379,-0.29317127515448926
-0.00091585474989491387,-0.16467873000637565
-0.00091560474989491384,-0.036186184858262055
-0.0009153547498949138,0.08863514471419115
-0.00091510474989491388,0.20611404313532358
-0.00091485474989491384,0.31992172598079566
-0.00091460474989491381,0.44474305555324883
-0.00091435474989491378,0.55855073839872094
-0.00091410474989491385,0.67602963681985329
-0.00091385474989491382,0.79350853524098575
-0.00091360474989491379,0.91098743366211821
-0.00091335474989491386,1.0247951165075901
-0.00091310474989491383,1.1349315837774019
-0.0009128547498949138,1.2377256198958928
-0.00091260474989491387,1.3441908715900441
-0.00091235474989491384,1.4506561232841952
-0.0009121047498949138,1.5571213749783466
-0.00091185474989491388,1.6562441955211771
-0.00091160474989491385,1.7553670160640076
-0.00091135474989491381,1.8581610521824985
-0.00091110474989491378,1.9536126571496686
-0.00091085474989491386,2.0490642621168385
-0.00091060474989491382,2.1408446515083481
-0.00091035474989491379,2.2362962564755184
-0.00091010474989491386,2.3244054302913679
-0.00090985474989491383,2.4161858196828776
-0.0009096047498949138,2.5006237779230664
-0.00090935474989491387,2.5850617361632553
-0.00090910474989491384,2.6731709099791048
-0.00090885474989491381,2.7539376526436334
-0.00090860474989491388,2.8420468264594825
-0.00090835474989491385,2.9264847846996713
-0.00090810474989491382,3.0035803117885398
-0.00090785474989491378,3.073333407726087
-0.00090760474989491386,3.150428934814955
-0.00090735474989491382,3.2238532463281628
-0.00090710474989491379,3.3082912045683517
-0.00090685474989491387,3.3743730849302387
-0.00090660474989491383,3.4441261808677863
-0.0009063547498949138,3.5212217079566543
-0.00090610474989491388,3.590974803894202
-0.00090585474989491384,3.657056684256089
-0.00090560474989491381,3.7268097801936362
-0.00090535474989491378,3.7818780138285422
-0.00090510474989491385,3.8516311097660894
-0.00090485474989491382,3.9177129901279764
-0.00090460474989491379,3.9764524393385425
-0.00090435474989491386,4.0425343197004295
-0.00090410474989491383,4.0976025533353351
-0.00090385474989491379,4.1600132181215619
-0.00090360474989491387,4.2150814517564674
-0.00090335474989491384,4.273820900967034
-0.0009031047498949138,4.3288891346019396
-0.00090285474989491388,4.3876285838125062
-0.00090260474989491384,4.4353543862960914
-0.00090235474989491381,4.4867514043553367
-0.00090210474989491378,4.5418196379902422
-0.00090185474989491385,4.5858742248981672
-0.00090160474989491382,4.6372712429574126
-0.00090135474989491379,4.6886682610166579
-0.00090110474989491386,4.7363940635002431
-0.00090085474989491383,4.7914622971351486
-0.0009006047498949138,4.8318456684674134
-0.00090035474989491387,4.8832426865266587
-0.00090010474989491384,4.9383109201615643
-0.00089985474989491381,4.9676806447668476
-0.00089960474989491388,4.9897079382208096
-0.00089935474989491385,4.9823655070694892
-0.00089910474989491381,4.9383109201615643
-0.00089885474989491378,4.8648866086483569
-0.00089860474989491386,4.7694350036811866
-0.00089835474989491382,4.6372712429574126
-0.00089810474989491379,4.4977650510823182
-0.00089785474989491386,4.3325603501776007
-0.00089760474989491383,4.1600132181215619
-0.0008973547498949138,3.9874660860655236
-0.00089710474989491387,3.8039053072825042
-0.00089685474989491384,3.613002097348164
-0.00089660474989491381,3.4331125341408053
-0.00089635474989491388,3.2422093242064647
-0.00089610474989491385,3.0476348986964643
-0.00089585474989491382,2.8604029043377843
-0.00089560474989491378,2.665828478827784
-0.00089535474989491386,2.478596484469104
-0.00089510474989491383,2.2876932745347638
-0.00089485474989491379,2.0931188490247634
-0.00089460474989491387,1.9058868546660834
-0.00089435474989491383,1.7186548603074037
-0.0008941047498949138,1.5314228659487239
-0.00089385474989491388,1.3478620871657043
-0.00089360474989491384,1.1679725239583454
-0.00089335474989491381,0.98074052959966562
-0.00089310474989491378,0.80819339754362729
-0.00089285474989491385,0.62463261876060783
-0.00089260474989491382,0.45208548670456961
-0.00089235474989491379,0.27953835464853138
-0.00089210474989491386,0.11066243816815349
-0.00089185474989491383,-0.054542262736563998
-0.00089160474989491379,-0.2160757480656211
-0.00089135474989491387,-0.37760923339467817
-0.00089110474989491384,-0.53914271872373531
-0.0008908547498949138,-0.70434741962845271
-0.00089060474989491388,-0.8622096893818495
-0.00089035474989491385,-1.0127295279839255
-0.00089010474989491381,-1.1632493665860013
-0.00088985474989491378,-1.3064267740367566
-0.00088960474989491385,-1.4606178282144928
-0.00088935474989491382,-1.6037952356652478
-0.00088910474989491379,-1.7322877808133617
-0.00088885474989491386,-1.8717939726884563
-0.00088860474989491383,-2.0076289489878909
-0.0008883547498949138,-2.1397927097116645
-0.00088810474989491387,-2.2756276860110991
-0.00088785474989491384,-2.4041202311592125
-0.00088760474989491381,-2.5289415607316656
-0.00088735474989491388,-2.6574341058797795
-0.00088710474989491385,-2.7785842198765724
-0.00088685474989491381,-2.8960631182977048
-0.00088660474989491378,-3.0135420167188371
-0.00088635474989491386,-3.1236784839886487
-0.00088610474989491382,-3.2117876578044982
-0.00088585474989491379,-3.2558422447124227
-0.00088560474989491387,-3.285211969317706
-0.00088535474989491383,-3.296225616044687
-0.0008851047498949138,-3.3145816939229888
-0.00088485474989491387,-3.3182529094986495
-0.00088460474989491384,-3.3182529094986495
-0.00088435474989491381,-3.3292665562256305
-0.00088410474989491388,-3.3255953406499703
-0.00088385474989491385,-3.3329377718012911
-0.00088360474989491382,-3.3366089873769513
-0.00088335474989491378,-3.3329377718012911
-0.00088310474989491386,-3.3402802029526115
-0.00088285474989491383,-3.3366089873769513
-0.00088260474989491379,-3.3366089873769513
-0.00088235474989491387,-3.3439514185282722
-0.00088210474989491383,-3.3329377718012911
-0.0008818547498949138,-3.3329377718012911
-0.00088160474989491388,-3.3402802029526115
-0.00088135474989491384,-3.3402802029526115
-0.00088110474989491381,-3.3366089873769513
-0.00088085474989491378,-3.3366089873769513
-0.00088060474989491385,-3.3329377718012911
-0.00088035474989491382,-3.3439514185282722
-0.00088010474989491379,-3.3439514185282722
-0.00087985474989491386,-3.3402802029526115
-0.00087960474989491383,-3.3439514185282722
-0.00087935474989491379,-3.3439514185282722
-0.00087910474989491387,-3.3476226341039323
-0.00087885474989491384,-3.351293849679593
-0.0008786047498949138,-3.3476226341039323
-0.00087835474989491388,-3.351293849679593
-0.00087810474989491385,-3.3549650652552532
-0.00087785474989491381,-3.3476226341039323
-0.00087760474989491378,-3.3439514185282722
-0.00087735474989491385,-3.3476226341039323
-0.00087710474989491382,-3.3402802029526115
-0.00087685474989491379,-3.351293849679593
-0.00087660474989491386,-3.351293849679593
-0.00087635474989491383,-3.351293849679593
-0.0008761047498949138,-3.3476226341039323
-0.00087585474989491387,-3.351293849679593
-0.00087560474989491384,-3.351293849679593
-0.00087535474989491381,-3.3549650652552532
-0.00087510474989491388,-3.3549650652552532
-0.00087485474989491385,-3.3586362808309138
-0.00087460474989491381,-3.3549650652552532
-0.00087435474989491378,-3.3476226341039323
-0.00087410474989491386,-3.3549650652552532
-0.00087385474989491382,-3.351293849679593
-0.00087360474989491379,-3.3476226341039323
-0.00087335474989491387,-3.3476226341039323
-0.00087310474989491383,-3.3402802029526115
-0.0008728547498949138,-3.3366089873769513
-0.00087260474989491387,-3.3366089873769513
-0.00087235474989491384,-3.3255953406499703
-0.00087210474989491381,-3.3145816939229888
-0.00087185474989491388,-3.2925544004690268
-0.00087160474989491385,-3.2558422447124227
-0.00087135474989491382,-3.1714042864722338
-0.00087110474989491378,-3.0392405257484598
-0.00087085474989491386,-2.9144191961760066
-0.00087060474989491383,-2.7822554354522326
-0.00087035474989491379,-2.6464204591527984
-0.00087010474989491387,-2.5069142672777036
-0.00086985474989491383,-2.371079290978269
-0.0008696047498949138,-2.2242306679518538
-0.00086935474989491388,-2.0883956916524191
-0.00086910474989491384,-1.9415470686260037
-0.00086885474989491381,-1.8020408767509088
-0.00086860474989491378,-1.6588634693001538
-0.00086835474989491385,-1.5120148462737382
-0.00086810474989491382,-1.376179869974304
-0.00086785474989491379,-1.2366736780992091
-0.00086760474989491386,-1.0971674862241143
-0.00086735474989491383,-0.96133250992468
-0.0008671047498949138,-0.82549753362524558
-0.00086685474989491387,-0.68966255732581117
-0.00086660474989491384,-0.55382758102637686
-0.0008663547498949138,-0.42166382030260285
-0.00086610474989491388,-0.28950005957882885
-0.00086585474989491385,-0.16100751443071526
-0.00086560474989491381,-0.036186184858262055
-0.00086535474989491378,0.084963929138530764
-0.00086510474989491385,0.2024428275596632
-0.00086485474989491382,0.33093537270777679
-0.00086460474989491379,0.44841427112890925
-0.00086435474989491386,0.56956438512570207
-0.00086410474989491383,0.68337206797117411
-0.0008638547498949138,0.79350853524098575
-0.00086360474989491387,0.91098743366211821
-0.00086335474989491384,1.0284663320832506
-0.00086310474989491381,1.1312603682017415
-0.00086285474989491388,1.2450680510472136
-0.00086260474989491385,1.3441908715900441
-0.00086235474989491382,1.4506561232841952
-0.00086210474989491378,1.560792590554007
-0.00086185474989491386,1.6635866266724979
-0.00086160474989491382,1.7553670160640076
-0.00086135474989491379,1.8581610521824985
-0.00086110474989491387,1.9536126571496686
-0.00086085474989491383,2.0527354776924991
-0.0008606047498949138,2.1445158670840088
-0.00086035474989491388,2.2362962564755184
-0.00086010474989491384,2.3317478614426888
-0.00085985474989491381,2.4198570352585378
-0.00085960474989491388,2.5079662090743873
-0.00085935474989491385,2.5924041673145761
-0.00085910474989491382,2.6731709099791048
-0.00085885474989491378,2.7576088682192936
-0.00085860474989491386,2.8420468264594825
-0.00085835474989491383,2.9081287068213695
-0.00085810474989491379,2.996237880637219
-0.00085785474989491387,3.0770046233017476
-0.00085760474989491384,3.1541001503906156
-0.0008573547498949138,3.2311956774794837
-0.00085710474989491388,3.3082912045683517
